title,url,content
Игенчелек,https://tt.wikipedia.org/wiki/%D0%98%D0%B3%D0%B5%D0%BD%D1%87%D0%B5%D0%BB%D0%B5%D0%BA,"Игенчелек — авыл хуҗалыгы культураларын үстерү максатыннан җирне куллануга нигезләнгән авыл хуҗалыгы тармагы һәм фән.


== Игенчелек барлыкка килү ==


== Игенчелек төрләре ==
Мелиоратив игенчелек — Мелиорлашкан туфраклы җирләрдәге  игенчелек,
Сугарулы игенчелек — сугару юллары кулланылган  игенчелек,
Бахар игенчелек — язгы дымлылык кулланылган  игенчелек.Игенчелекнең төп объектлары булып туфрак һәм үсемлекләр тора.


== Игенчелек системалары ==

Адаптив-ландшафтлы система — ландшафтка игътибар итүгә юнәлтелгән экологик игенчелек системасы.
иген-пар системасы — күпчелек игенчелек территориясен сукаланган кырларга чәчелгән культуралар алып торган игенчелек системасы.
Сукалаулы система — күпчелек игенчелек территориясен сукаланган кырларга чәчелгән культуралар алып торган игенчелек системасы.
Үләнчел система — күпчелек игенчелек территориясен үлән кырлары алып торган игенчелек системасы.
Орлык-җимешле система — яртычыннан да күп булмаган игенчелек территориясен сукаланган кырларга чәчелгән бөртекле культуралар, ә калганын ногыт культуралары алып торган игенчелек системасы.
Туфрак саклаулы система — пар һәм игенчеле кырлары алмашып килгән игенчелек системасы.


== Моны да карагыз ==
Авыл хуҗалыгы
Төгәл игенчелек


== Искәрмәләр =="
Идеология,https://tt.wikipedia.org/wiki/%D0%98%D0%B4%D0%B5%D0%BE%D0%BB%D0%BE%D0%B3%D0%B8%D1%8F,"Идеология (грек. ιδεολογία, грек. ιδεα — рәвеш, идея; и λογος — сүз, аң, белем) ул — теге яки бу социаль төркемнең яисә милли берлекнең идеяләр системасы. Идеология иҗтимагый психологиягә (чынбарлыкның реальлегенә) нигезләнә, аның югары (теоретик) басмасын тәшкил итә. Идеология, иҗтимагый психологиядән аермалы буларак, стихияле түгел, максатчан рәвештә формалаша. Идеология иҗтимагый психологиягә нигезләнеп формалашса да, аңа үзенең йогынтысын ирештерә тора, аны билгеле бер юнәлешкә буйсындыра ала. Мәсәлән, революцион идеология үз йогынтысындагы ке-шеләрнең психологиясен дә шушы юнәлештә тәрбияли. Ьәм киресенчә, шәфкатьсезлек, үтерүләр һәм башка җинаятьчел маҗаралардан торган телевизион тапшырулар кешеләрнең, бигрәк тә яшь буынның, психологиясендә нәкъ шушы юнәлештәге принципларны тәрбияли.
«Идеология» термины фәнни кулланышка XVIII гасыр азагында француз философы һәм икътисадчысы Дестют де Траси (1754—1836) тарафыннан кертелә. Ул бу термин астында уңай мәгънәне, аерым алганда, җәмгыять өлкәсендәге уй-фикерләрне күздә тота. Ләкин Дестют исән вакытта ук бу терминга тискәре, кимсетүле мәгънә бирә башлыйлар. Бу караш XIX гасыр уртасында да хакимлек итә әле. Мәсәлән, K. Маркс белән Ф. Энгельс үзләренең «Немец идеологиясе» (1846) дигән хезмәтләрендә «идеология» терминын «иллюзия» мәгънәсендә кулланалар. Ләкин XX гасырда «идеология» үзенең тәүге мәгънәсенә кайта, һәм ул аерып карауга (дифференцациягә) дучар була.


== Чыганаклар ==
Гыйззәтов К.Т., Философия: 2 кит. 2 нче китап: Социаль философия: Югары уку йортлары өчен д-лек."
Йөземчелек,https://tt.wikipedia.org/wiki/%D0%99%D3%A9%D0%B7%D0%B5%D0%BC%D1%87%D0%B5%D0%BB%D0%B5%D0%BA,"Йөземчелек — йөзем үстерү белән шөгыльләнүче авыл хуҗалыгы тармагы. Төп бурычы булып техник һәм аш, таза һәм кипкән йөзем үстерү, йөземне консервлау тора.
Йөземчелектә 4 җитештерү юнәлеше бар: 

Аш-су — йөземне таза килеш җитештерү һәм сату.
Кипкән йөзем җитештерү.
Шәраб, коньяк ясау өчен, шуңа яраклы йөзем үстерү һәм җитештерү.
Йөземне консервлау, ягъни компотлар, кайнатмалар һ.б. алкогольсез азыклар җитештерү.


== Сылтамалар ==

Данные на сайте ""Яндекс.Словари""
Данные на сайте ""Дачный клуб > Осенние работы на винограднике"""
Картвелология,https://tt.wikipedia.org/wiki/%D0%9A%D0%B0%D1%80%D1%82%D0%B2%D0%B5%D0%BB%D0%BE%D0%BB%D0%BE%D0%B3%D0%B8%D1%8F,"Картвелология яки картвелистика, грузиноведение (гөрҗ. ქართველოლოგია) — междисциплинарная регионоведческая фән, сконцентрированная бу комплекслы өйрәнү , Грузия, фән турында , Грузия, Картвелистика мөһим өлеше кавказоведения. Шул тар мәгънәдә, лингвистик специализация бу өйрәнүдә картвельских телләрен. Картвелолог — эксперт специализация"" Грузия. Кайчагында әлеге термин билгели шул тар мәгънәдә (картвелистика) — ничек фәнгә, ул өйрәнә грузинскую филологию һәм әдәбияты.


== Тарих ==
Грузия (Сакартвело), бикчура борынгы Колхиды һәм Иберии, ята чигендә Европа һәм Азия, көнчыгыш нче Кара диңгез, көньяк-көнбатыш өлешендә, Кавказ.
Царство Картли, упоминаемое "" классик чыганакларына, ничек Иберия, леп на рубеже IV—III ст. к. ф. к.  е, якынча территориясендә заманча, Грузия. Раслаган тарихы ил белән башлана, шул ук вакыт.
1991 елдан башлана тарихы бәйсез заманча Грузия. Бүген ул географик, икътисади һәм мәдәни мостом арасында Востоком һәм Көнбатышы.
Соңгы дистә елларда картвелология белән кызыксыну арта бара. Перспектив темаларга фәнни эшләнмәләрне:

грузино этногенезе һәм урта гасыр Грузия проблемалары контекстында мәдәни һәм сәяси мөнәсәбәтләре белән көнбатыш һәм көнчыгыш илләре;
грузинского теленең оригиналҗлеге һәм аның белән элемтә гаиләләре индоевропейских һәм семитских телләрен;
грузин мифлар һәм грузин-кавказ дөнья классик мифологии;
турыдан-туры яки типологические мөнәсәбәтләр бай грузин әдәби традицияләр белән византийской һәм көнчыгыш әдәбият, параллели белән европа идеясе Торгызу, элемтә белән заманча европа һәм урыс әдәбият һәм моннан шундый.Тагын башында ХV гасыр. ауропалылар инде элегрәк тамаша турында Кавказ ярдәмендә «Китабында өйрәнү дөнья» Йогана де Галонифонтибуса. Соңрак кызыксыну Грузия туды ярдәмендә странствии Кавказом француз ботаника Жозефа Питтона де Турнефора һәм тарихи изысканиям царевичаТеймураза Багратиона. Башы научному өйрәнү грузин тарих һәм археология положил француз Марий Иванович Броссе.


== Бүгенге көндәге картвелология ==
Хәзер территориясендә Грузия бар кайбер үзәкләр һәм берләшмәләр, призванных популярлаштырырга үз мәдәни мирасы. Фонд картвельских (грузинских) тикшеренүләрнең нигезе булып тора Үзәге эшчәнлеген картвельских тикшеренүләр (нигез салына һәм 1992 елда). Үзәге картвельских тикшеренүләр эшләп килә Тбилисском дәүләт университетында ничек мөстәкыйль мәдәни-белем бирү бүлекчәсе. Үзәге ирешњ үстерүгә булышлык күрсәтү грузин мәдәният һәм үстерү картвелологии буларак, халыкара дисциплинасын. Ул координацияли тикшеренүләр һәм ярдәм итә, чит студентларга һәм галимнәргәбелән шөгыльләнә торган картвелологией. Бу бердәнбер Үзәк картвелистических тикшеренүләр дөньяда.
Моннан тыш, актив ярдәме белән филология фәннәре докторы, профессор Элгуджи Хинтибидзе (Институты грузин әдәбияты) төзелгән Мәктәп картвелологии, халыкара ассоциациясенә ярдәм картвелологии, фәнни журналы «Картвелолог» (грузинском һәм инглиз телләрендә).
Һәр биш ел Тбилиси уза симпозиумнар картвелологии, кая җыела әйдәп баручы картвелисти дөньяның төрле илләреннән килгән. 2016 елда VII Халыкара картвелология симпозиумы.


== Танылган картвелологлар ==
Давид Чубинашвили (1814-1891)
Броссе, Марий Иванович (1802-1880)
Хаханов, Александр Соломонович
Джавахишвили, Иван Александрович
Меликишвили, Георгий Александрович
Дюмезиль, Жорж
Туманов, Кирилл Львович
Лэнг, Дэвид Маршалл
Климов, Георгий Андреевич
Жгенти, Сергей Михайлович
Алиев, Диләрә Алекпер кызы (1929-1991)


== Искәрмәләр ==
ИОАНН ДЕ ГАЛОНИФОНТИБУС. КНИГА ПОЗНАНИЯ МИРА
Зардашвили Н. Картвелолог я, картвелолог… // Русский клуб.


== Әдәбият ==
Ацамба Ф. М. Картвелология XXI в. // Еллык богословская конференциясе православие Изге-Тихоново гуманитар университеты. — 2009. — № 9. — Т. 1. — С. 387-388.
Эбралидзе. М. «Беди картлиса» - хатынлы Салия // Тбилисская атналыгы. — 2013. — № 9. — С. 9.
Фурса А. О Грузія-Україна: мәдәни-гуманітарний міждержавний діалог (1991-2009 рр.) // Науковий вісник Дипломатичної академії України. — 2013. — Вип. 20(1). — С. 223-231.


== Сылтамалар =="
Кече архитектура формалары,https://tt.wikipedia.org/wiki/%D0%9A%D0%B5%D1%87%D0%B5_%D0%B0%D1%80%D1%85%D0%B8%D1%82%D0%B5%D0%BA%D1%82%D1%83%D1%80%D0%B0_%D1%84%D0%BE%D1%80%D0%BC%D0%B0%D0%BB%D0%B0%D1%80%D1%8B,"Кече архитектура формалары (русча МАФ) — ландшафт архитектурасы һәм бакча сәнгатьтә архитектур корылмалары, җиһазлар һәм сәнгати-декоратив элементлар,  үз гади әгъзалар тәкъдим иткән һәм гомуми композиция архитектура ансамбле төзү өчен ярдәм күрсәтә.
Кайбер элементларнын җаваплы утилитар функцияләре юк һәм улар бары тик сәнгати-декоратив билгеләү өчен ярдәм күрсәтә.
Кече архитектура формалары архитектура ансамбльдә зур роль уйнарга ала.
Кече архитектура формалары арасында (хак): Таган (20443,50), Подвеска  белән таган (9355,50), Карусель (26 680,50) бар."
Клиник психология‎,https://tt.wikipedia.org/wiki/%D0%92%D0%BB%D0%B0%D0%B4%D0%B8%D0%BC%D0%B8%D1%80_%D0%91%D0%B5%D1%85%D1%82%D0%B5%D1%80%D0%B5%D0%B2,"Владимир Бехтерев, Владимир Михаил улы Бехтерев, рус. Бехтерев Владимир Михайлович (1857, Вятка губернасы, Саралы авылы — 1927, Мәскәү) — табиб, психиатр, невролог, психолог. Казан дәүләт университеты профессоры (1885-1893), Питырбур психоневрология институтын (1908) һәм Кешенең баш мие институтын (1918) оештыручы, медицина фәннәре докторы, академик. РСФСР атказанган фән эшлеклесе (1927).


== Тәрҗемәи хәле ==
  
 
1857 елның 1 февралендә Вятка губернасы Алабуга өязе Саралы (хәзерге Алабуга районы Бехтерево) авылында становой пристав (полиция чины) Михаил Павел улы һәм Мария Михаил кызы Бехтеревлар гаиләсендә туган. Вятка шәһәре гимназиясен тәмамлагач (1873), Питырбур император медик-хирургия академиясенә (соңрак Хәрби–медицина академиясе) укырга керә. Әлеге уку йортына очраклы рәвештә генә эләксә дә (газетада белдерү күреп ала, документларын һәм гаризасын кабул итүнең соңгы көнендә тапшыра, кабул итү өчен кирәкле 17 яше туларга ярты елы җитми), кешенең баш мие буенча дөньякүләм танылган белгеч булып үсә. 24 яшендә «Кайбер рухи авырулар вакытында кешенең тән температурасын клиник тикшерү тәҗрибәсе» (рус. Опыт клинического исследования температуры тела при некоторых формах душевных заболеваний) темасына тыйб фәннәре докторлыгына диссертация яклый (1881). 1879 елда Питырбур психиатрлар җәмгыятенә кабул ителә.


== Хезмәт юлы ==
1881 елдан Петербург медик-хирургия академиясе приват-доценты.
1884 елда Алманиядә (Берлин, Лейпциг) , Австриядә (Вена), Франциядә (Париж) стажировка  үтә.
1885 елда, 28 яшендә  Казан дәүләт университетының психиатрия кафедрасын һәм Казан хәрби округ хастаханәсенең психиатрия клиникасын җитәкли. Казанда 8 ел эшләү дәверендә, Русиядә беренче тәҗрибә  психология лабораториясен төзи, Казан психиатрлар һәм невропатологлар җәмгыятен оештыра.
1893 елдан Петербургта Хәрби-медицина академиясенең нерв һәм рухи авырулар клиникасын җитәкли. «Неврологический вестник» журналына нигез сала. 1897 елдан Питырбур хатын-кызлар медицина институтында да укыта. Рефлексология дип аталган үзенең гомуми психология теориясен нигезли.
1908 елдан Питырбурда педагогика, медицина, хокук факультетлары булган психоневрология институты (1916 елдан психоневрология институты каршындагы шәхси университет) оештыра.
Октябрь инкыйлабыннан соң, психоневрология институтын бөек кенәз Константин Романовның милке булган Мәрмәр сарайга  күчертүгә ирешә.
1918 елда  РСФСР ХКШна Кешенең баш мие институтын оештыру тәкъдиме белән чыга һәм рөхсәт ала. 1927 елга (вафатына) кадәр әлеге институтны җитәкли.1927 елның  24 декабрендә кинәт вафат була. Оныгының улы С.В. Медведев фикеренчә, В.М. Бехтеревны  В.И. Ленинга «баш мие сифилисы» дигән диагноз куйган өчен үтергәннәр.


== Хезмәтләре ==
Основы учения о функциях мозга, СПБ, 1903-07.
Объективная психология, СПБ, 1907-10.
Психика и жизнь, 2 изд., СПБ, 1904.
Бехтерев В. М. Внушение и его роль в общественной жизни. СПб: Издание К. Л. Риккера, 1908.
Bechterew, W. M. La suggestion et son rôle dans la vie sociale; trad. et adapté du russe par le Dr P. Kéraval. Paris : Boulangé, 1910.
Общая диагностика болезней нервной системы, ч. 1-2, СПБ, 1911-15.
Коллективная рефлексология, П., 1921.
Общие основы рефлексологии человека, М.- П., 1923.
Проводящие пути спинного и головного мозга, М.- Л., 1926.
Мозг и деятельность, М.- Л., 1928: Избр. произв., М., 1954.


== Хәтер ==

Мәскәү, Питырбур, Екатиринбур, Воронеж, Ржев, Казан, Әстерхан, Липецк, Барнавыл, Донецк, Әдис, Минск, Алматы шәһәрләрендә урамнарга исеме бирелгән.
Питырбур психо-неврология институты галимнең исемен йөртә, институт каршында һәйкәле ачылган.
Казанда республика клиник психиатрия хастаханәсе, Кировта өлкә психиатрия  хастаханәсе, Питырбурда медицина көллияте Бехтерев исемен йөртә.
1956 елда Саралы авылына Бехтерево исеме бирелә.
2007 елда Алабугада В.М. Бехтеревка һәйкәл ачыла (сынчылар Александр Головачев, Владимир Демченко (Мәскәү)  .
2007 елда Алабугада В.М. Бехтерев исемендәге өяз медицинасы музее (Алабуга, Нефтяниклар проспекты, 111а) ачыла  .
РФ фәннәр академиясенең фәнни бүләге — В.М. Бехтерев исемендәге алтын медале булдырылган.


== Чыганаклар ==
Елабуга. Путеводитель. СПб.: Издательство «Маматов», 2015. ISBN 978-5-91076-065-7
Алабугада В.М. Бехтерев исемендәге өяз медицина музее. Юл күрсәткеч (төзүче Н. Крапоткина). Алабуга, 2011.(рус.)


== Сылтамалар ==
В.М. Бехтеревка багышланган сайт (рус.)
В.М. Бехтерев биографиясе
В.М. Бехтеревка һәйкәл


== Искәрмәләр =="
Культуралы үсемлекләр,https://tt.wikipedia.org/wiki/%D0%9A%D1%83%D0%BB%D1%8C%D1%82%D1%83%D1%80%D0%B0%D0%BB%D1%8B_%D2%AF%D1%81%D0%B5%D0%BC%D0%BB%D0%B5%D0%BA%D0%BB%D3%99%D1%80,"Культуралы үсемлекләр — кеше үзенә яки терлеккә азыкка үстерә торган үсемлекләр.
Бүген 3 категория культуралы үсемлекләр үстерелә: сорт, грекс, сортлар төркеме..
Культуралы үсемлекләр кыргый үсемлекләрене кеше тарафыннан йортлаштыру нәтиҗәсендә барлыкка килгәннәр.


== Культуралы үсемлекләр төрләре ==


=== Бөртекле культуралар ===
Бодай
Арыш
Арпа
Солы
Кукуруза
Сорго
Дөге
Карабодай


=== Ногытбөртекле культуралар ===
Борчак
Ногыт
Соя
Чечевица
Фасоль
Нут
Эспарцет
Люпин
Чина


=== Техник культуралар ===
җитен
шикәр чөгендере
көнбагыш
горчица
соя
бәрәңге
шикәр камышы
дару үләннәре


==== Текстиль культуралар ====
җитен
җут
киндер


==== Каучык үсемлекләре ====
Гевея
Кок-сагыз


=== Тамыразыклар ===
Шикәр чөгендере
Азык чөгендере
Кишер
Шалкан
Керән


=== Бүлбеле үсемлекләр ===
Бәрәңге
Җир грушасы


=== Май һәм эфир-май культуралары ===
Көнбагыш
Рапс
Горчица
Клещевина
Көнҗет
Арахис
Тмин
Әнис
Калияндыр
Шалфей
Бөтнек


=== Эрләү культуралары ===
Җитен
Киндер
Кенаф
Мамык


=== Терлек азыгы культуралары ===


==== Терлек азыгы үләннәре ====
Клевер
Вика
Тимофеевка


==== Силос культуралары ====
Кукуруза
Көнбагыш


==== Терлек азыгы бакча культуралары ====
Кабак
Ташкабак
Карбыз


=== Әфьюнле культуралар ===
Тәмәке
Махорка
Киндер
Марихуанна


== Искәрмәләр ==


== Сылтамалар ==
Культурные растения (по: Жизнь растений. В шести томах // Гл. ред. акад. А. Л. Тахтаджян)"
Күпер,https://tt.wikipedia.org/wiki/%D0%9A%D2%AF%D0%BF%D0%B5%D1%80,"Күпер — ниндидер каршылыкларны (елга, тарлавык, юл һ.б.) үтү өчен эшләнгән архитектура төзелеш юл корылмалары. Терәк конструкцияләре буенча балкалы, аркалы, акылмалы һ.б., материаллары буенча – корыч, тимер-бетон, агач һ.б., тәгаенләнеше буенча тимер юл, автоюл, җәяүлеләр өчен һ.б. күперләр аерыла.


== Чыганаклар ==
Башкорт энциклопедиясе (башк.)"
Кәһриз,https://tt.wikipedia.org/wiki/%D0%9A%D3%99%D2%BB%D1%80%D0%B8%D0%B7,"Кәһриз (фарсы كاريز‎, әзәри kəhriz, казакъча кәріз) яки канат (фарсы قنات‎) — Үзәк Азиядә, Азәрбайҗанда һәм Иранда суүткәргеч һәм сугару системасын берләштергән җир асты гадәти гидротехник җыелмасы.
Сулы катламны файдалану урыны белән тоташтыра торган җир асты каналы (балчык горизонталь штольня) булып тора.
Гәдәттә кәһризләрнең биеклеге кеше буеннан зуррак булган һәм казучылар кәһриз аша ирек уза алганннар.
XV гасырдагы кәризләр Бакы Ширваншаһлар сараенда урнашкан (2000 елда ЮНЕСКО Бөтендөнья исемлегенә кертелгән). 
Әфганстан сугышы (1979-1989) вакытында мөҗәһитләр кәһризләрне бомбадан сыеныр урын буларак кулланганнар.
Берничә Иран кәһризе 2016 елда ЮНЕСКО Бөтендөнья исемлегенә кертелгән.


== Сылтамалар ==
Петрушевский И. П. Землевладение и аграрные отношения в Иране XIII-XIV веков. / Отв. редактор академик И. А. Орбели. — М.-Л.: Издательство Академии Наук СССР, 1960. — 492 с."
Мелиорация,https://tt.wikipedia.org/wiki/%D0%9C%D0%B5%D0%BB%D0%B8%D0%BE%D1%80%D0%B0%D1%86%D0%B8%D1%8F,"'Мелиорация (лат. melioratio — яхшырту) — авыл хуҗалыгы культураларының продуктивлыгын арттыру максатыннан эшләнгән хуҗалык һәм техник эшләр комплексы җыелмасы.
Ул агротехнологиядән мелиорация объектларына озаграк вакыт тәэсир итеп торуы белән аерыла.
Икенче төрле итеп әйткәндә, мелиорация ул - яхшырак уңыш җыю максатыннан, җирнең сыйфатын арттыру эшләре. 


== Русиядә мелиорация ==
Мелиорация буенча беренче оешма Русиядә 1894 елда Русия Империясе җир эшләре Министрлыгы каршында эшләнә. Җитәкчеләре булып генерал И. П. Жилинский һәм кенәз В. И. Масальскийлар торалар.


== Мелиорация төрләре ==
гидромелиорация;
агролесомелиорация;
культуртехник мелиорация.


== Моны да карагыз ==
Татмелиорация"
Меритократия,https://tt.wikipedia.org/wiki/%D0%9C%D0%B5%D1%80%D0%B8%D1%82%D0%BE%D0%BA%D1%80%D0%B0%D1%82%D0%B8%D1%8F,"Меритократия (турыдан-туры «лаеклылар хакимияте», лат. meritus – лаек һәм бор. грек. κράτος - хакимият, идарә) – дәүләттә җитәкче вазифаларда,  чыгышка һәм байлыкка карамастан, иң сәләтле һәм лаеклы кешеләр булырга тиешлеген раслаучы идарә принципы. Күбесенчә ике мәгънәдә кулланыла. Терминның беренче аңлатмасы аристократия һәм демократияга капма-каршы булган системага тәңгәл килә. Икенче, иң таралган мәгънәсе хезмәт сөючән һәм сәләтле кешеләргә, алар киләчәктә ирекле конкуренция шартларында җәмгыятьтә югары урынга ирешергә  мөмкинлек алсыннар өчен, башлангыч шартлар барлыкка китерүне күздә тота.


== Терминның тарихы ==
Термин беренче тапкыр инглиз социологы Майкл Янг тарафыннан «Меритократиянең күтәрелүе, 1870-2033» антиутопиясендә кулланыла (1958 ел), анда кешенең җәмгыятьтәге урыны аның интеллект коэффициенты (IQ) белән билгеләнүче футуристик җәмгыять сурәтләнә. Китапта мондый система инкыйлабка китерә, һәм нәтиҗәдә гавам тәкәббер, халыктан аерылып беткән элитаны бәреп төшерә. Охшаш сюжетлар башка әдәби әсәрләрдә дә кулланыла.
Соңрак «меритократия» терминыныэ күпкә уңай мәгънәсе барлыкка килә һәм аны мөмкинлекләрнең тигезлеген яклаучылар куллана. Үзегең «Киләчәк постиндустриаль җәмгыять» китабында (1972 ел) Дэниел Бэдд меритократия бюрократияне юкка чыгарачак һәм җәмгыятьнең социаль төзелешен үзгәртәчәк, дип саный.  Көнбатыш социологияда неоконсервантизм тарафдарлары да охшаш карашларга ия булалар.


== Чынга ашыру ==
Кайбер тикшеренүчеләр фикеренчә, Кытай үз тарихының кайбер чорларында меритократик системаны чынга ашыруга якын була. Мәсәлән, Сун династиясе вакытында имтиханнарның өч баскычлы системасы кулланыла, аның ярдәмендә идарәче вазифаларына сәнгатьне, конфуцианлыкны һәм идарә проблемаларын иң яхшы аңлаучы намзәтләр са	йлап алына. .
АКШта меритократия системасы инде урнашкан, шуңа күрә америкалыларның шәхси казанышлары бары мөмкинлекләрдән, хезмәт сөюдән, әхлактан тора, дигән фикер киң таралган. Тәнкыйтьчеләр исә нәкъ элеккечә, мирас, социаль һәм мәдәни өстенлекләр, хезмәт базарында һәм эшкуарлыкта мөмкинлекләр, уңыш, сыйфатлы белем алу һәм дискриминацияның мөһим роль уйнавын искәртә.


== Тәнкыйть ==
Меритократия аналитикларының берсе математик Александр Гротендик була, ул математикларның элитар төркеменең эволюциясен даһилар берлегеннән социаль бүлекчәнең ике кастага: мәрхәмәтсез «Югарылар» һәм куркып яшәүче «сазлыклар»га бүленүенә кадәр өйрәнгән..
Меритократиянең кайбер тәнкыйтьчеләре фикеренчә, бу концепцияның төп максаты интеллектуаль элитаның өстенлекләрен аклау.. 


== Чыганаклар ==


== Әдәбият ==


=== Татарча ===
Татар телендә меритократия турында махсус  әдәбият юк.


=== Урысча ===
Янг М. Возвышение меритократии // Утопия и утопическое сознание. М.: Прогресс, 1991.
Дементьева В. В. «Меритократия» Римской Республики: право, ритуал, политическая культура // IUS ANTIQUUM (Древнее право). № 17, 2006. С. 55-65


== Шулай ук кара ==
Технократия"
Милләт,https://tt.wikipedia.org/wiki/%D0%9C%D0%B8%D0%BB%D0%BB%D3%99%D1%82,"Милләт (гарәпчәдән – millah, ملة) яки нация (лат. nātĭō) — индустриаль чорның социаль-икътисади, мәдәни-сәяси һәм рухи җәмгыяте. 

Үртак тел, мәдәният, этнос, физик чыгыш яки тарихка ия булган кешеләр җәмгыятен билгеләү өчен кулланыла алучы сүз. Бу билгеләмә буенча милләт географик чикләре булмаган бер төшенчә дип күрсәтелә. Шулай ук, бу сүз этник төзелешләренә карамастан берәр суверен дәүләттә яшәүче кешеләрнең кебек уртак территория һәм хөкүмәт системасының хезмәтләрен бүлешүчеләрне билгеләү өчен кулланыла ала . Тар мәгънәсендә, Төньяк Америка кызылтәнлеләр (ингл.) кебек җәмгыятьләргә кергән халыкларны билгели ала.Халыкара хокукта милли дәүләтнең синонимы булып тора.


== Этимология ==


=== Милләт ===
Милләт сүзе IV гасырда диннәре Зәрдөштлек булган фарсыларның  Сассанид империясе (ингл.) дәүләтләре чакларында Христианлык динен тотып яшәгән азчылыкларны билгеләр өчен кулланыла.
/ Госманлы империясендәге 1839 елда Танзимат реформалары (ингл.) кертелә башлавыннан соң дәүләт тарафыннан хокуклары якланылган һәм үз кануннары буенча хөкем ителгән азчылык дини төркемнәрне (ингл.) билгеләү өчен кулланыла.


=== Нация ===
Нация сүзенең тамыры булган nātĭō туры мәгънәдә ""туган бер әйбер"" дигәне.
Классик латин телендә б.э.к. 44 елда Цицерон (ингл.) тарафыннан “Марк Антонийга (ингл.) каршы филиппик язулары (ингл.)” исемле сериясендә түбәнрәк дип күрелгән тышкы нацияләр (халыклар нацияләре, расалар) һәм / Көнбатыш Рим империясеның civitas (""мәдәниятле җәмгыять"") турында бәхәстә кулланыла:

""Omnes nationes servitutem ferre possunt: nostra civitas non potest.""(""Бар расалар коллыкта яши ала, ә безнең мәдәни җәмгыятебез – юк."")|en:Cicero|Orationes: Pro Milone, Pro Marcello, Pro Ligario, Pro rege Deiotaro|Philippicae I-XIV

Сүзнең бүгенге мәгънәдә инде 968 елда кулланылганы турындагы игъланнар тарихи документлар белән нигезләнмәгән.


== Фәнни тикшеренүләр ==
Вәзгыять, гомумән алганда, социология һәм политология фәннәре тарафыннан өйрәнелә. Тикшеренүләр төп ике юнәлештә алып барыла - этник (en) һәм ватандашлар милләте  (en) тойгылары (милләтчелек).
Бүгенге көндә анализ гадәттә милли кемлекне төзү тирәсендәге хисләргә, индивид яки төркем дәрәҗәсендә аңлы яки аңсыз килеш, ихтыярый яки киресенчә эшләгән механизмнарны ачыклауга багышланган иҗтимагый-тарихи тикшеренүләргә нигезләнә. Кайберәүләре бу процессларда дәүләт һәм коммуникацияләр, аеруча икътисади мәсьәләләр өлкәсендә, еш төп ролләрен уйнаганнарын ачыклый.Психологик ягыннан, милләт үзләрен аның әгъзалары буларак хис иткән кешеләр тарафыннан үз хыял итү көче ярдәмендә булдырылган уйдырма җәмгыять (ru) буларак аңлатыла. . 
Кешеләрнең үзләрен берәр милләт әгъзасы буларак санарга килүләре һәм дәвам итүләре механизмын XIX-XX гасырлары чигендә формалашкан иҗтимагый-сәяси инженерия (en) тармагындагы галимнәр өйрәнә. 1960-елларда АКШта иҗтимагый фәннәр өлкәсендә эшләүче галимнәр арасында Жан-Жак Руссо XVIII гасырда ук керткән иҗтимагый дин (en) концепциясе популярлык казана, төрле кыйммәтләрне ассызыклаучы мөрәсим һәм символларның кулланылышының милли берлек хисенә тәэсире буенча эзләнүләр башлана.


== Урта гасырларда таралган nationes ==


== Замандаш мәгънәсе ==
Бүгенге көндә милләт сүзе ике төп төшенчәне билгеләп кулланыла: 
этник үзенчәлекләре нигезендә формалашкан җәмгыяви төркем - этносны билгеләгәндә (иң еш очрый).
билгеле бер дәүләтнең гражданнарыннан торган иҗтимагый-сәяси берлек  - ватандашлыкНация сүзе соңгы арада халыкара кулланылышта берәр дәүләтнең ватандашларыннан торган җәмгыяви төркемнең кемлеген (ингл.) билгеләүче терминга таба үзгәрә башлады  


=== Татар милләте ===


== Шулай ук карагыз ==
Ватандашлык
Цивилизация
Ил
Мәдәният
Этник төркем
Хөкүмәт
үзаң
Җирле халыклар
Мәдәниятара компетенциясе
Уйлап чыгарылган традицияләр
Суверен дәүләтләр исемлеге
Танылмаган дәүләтләр исемлеге
Этник төркемнәр исемлеге
Ватандашлыклары буенча халыклар исемлекләре
Күпмилләтле дәүләт
Нация (университет)
Милли эмблема
Милләтчелек
Милли дәүләт
Сепаратизм
Җәмгыять
Суверен дәүләт
Территория
Кабилә
Милли тел


== Искәрмәләр =="
