title,url,content
Гидроочкыч,https://tt.wikipedia.org/wiki/%D0%93%D0%B8%D0%B4%D1%80%D0%BE%D0%BE%D1%87%D0%BA%D1%8B%D1%87,"Гидроочкыч (инглизчә  seaplane)  - очып күтәрелерлек һәм су өслегенә төшәрлек очкыч. Элекке исеме - гидроплан.


== Төрләр ==
Амфибия - шасси белән очкыч, каты өслеккә һәм су өслегенә төшәрлек очкыч.
Очучы көймә - очкычның фюзеляжы түбәнге өлеше көймә сыман ясалган, су буйлап тиз хәрәкәт итә.
Очучы су асты көймә - су өслегенә төшәрлек һәм су астында хәрәкәт итәрлек очучы аппарат.
Чирткечле гидроочкыч - су өслеге буйлап хәрәкәт итү өчен беркетелгән чирткечләр белән очкыч.
Су асты канатлар белән очкыч - Бе-8
Реактив гидроочкыч, Р-1
Шуып баручы реактив гидроочкыч, Convair F2Y Sea Dart


== Тарих ==
Беренче очып күтәрелүче гидроочкыч Гленн Кёртисс тарафыннан  1909 елда ясалган.
Беренче бөтендөнья сугышында Русия авиа-йөртүчене М-5, М-9 дигән очучы көймәләр белән кулланган.
1930-1940 елларда гидроочкычлар актив файдаланыла, ләкин соңрак җирле очкычлар белән кысрыклап чыгарылган. Төп сәбәбе: су өслеге бик үзгәрүчән һәм дулкыннар очып төшүгә, менүгә бик комачаулый.
Һава аланы булмаган очракта гидроочкычлар хәзер дә кулланыла, аеруча төньяк һәм утрау илләрендә файдаланыла.
Гидроочкычлар очып менү, очып төшү урыны - гидродром дип йөртелә.


== Казан гидродромы ==
Казан шәһәрендә ""Казан"" дигән гидродром 2006 елда теркәлгән, ул Киров һәм Ленин дамбалары арасында Казансу елгасында урнашкан. Гидродромның бүгенге рәсми статусы билгесез.
Гидродром мәгълүматы:

КТГ
N 55гр. 47`57``
E049гр. 04`59``
Гомуми мәйдан 60га.
Элемтә: Казан-Район 118.5, Казан -Түгәрәк 119.4Хуҗасы ООО ""Фирма ""МВЕН""


== Моны да карагыз ==
Бериев очкычлары


== Әдәбият ==
Александров А. О. Воздушные суда Российского императорского флота 1894—1917. — СПб.:: Б. С. К., 1998. — Т. 1. Аппараты Щетинина и Григоровича. — 111 с. — ISBN 5-88925-038-8
Григорьев А. Б. Альбатросы: Из истории гидроавиации. — М.: Машиностроение, 1989. — ISBN 5-217-00604-8
Казан гидродромы


== Сылтамалар ==
проект Летающей Подводной Лодки Ушакова
MEMBRANA: Подводные самолёты. Часть первая: глубокие полёты
MEMBRANA: Подводные самолёты. Часть вторая: быстрые приводнения
В США на дне океана найден гигантский японский подводный авианосец
ТТХ японского подводного авианосца I-400 Seiran на форуме balancer.ru
специальный гидросамолёт Айчи M6A Сейран, предназначенный для транспортировки на подлодке I-400 Seiran
Видео: История водных самолётов."
Канат төзелеше,https://tt.wikipedia.org/wiki/%D0%9A%D0%B0%D0%BD%D0%B0%D1%82_%D1%82%D3%A9%D0%B7%D0%B5%D0%BB%D0%B5%D1%88%D0%B5,"Канат төзелеше яки канат механизациясе - күтәрү көчен көйләү өчен оча торган аппаратның канатында урнашкан җайланмалар җыелмасы.
Канат механизациясенә арткы канатчыклар, алгы канатчыклар, интерцепторлар, спойлерлар, флалероннар керәләр.


== Арткы канатчыклар ==
Арткы канатчыклар - канат арткы очында урнашкан авышучы өслекләр. Алынган хәлдә Арткы канатчыклар - канатның дәвамы.
Арткы канатчыклар канат өслеген арттырып канатның күтәрү үзлекләрен яхшырталар, кече тизлектә - очып менгәндә, утырганда кулланыла.


== Алгы канатчыклар ==
Алгы канатчыклар - канат алгы очында урнашкан авышучы өслекләр. Гадәттә алгы һәм арткы канатчыклар бергә авышалар.
Алгы канатчыклар һөҗүм почмагын арттыра, нәтиҗәдә һава агымы югарырак һөҗүм почмагында төшә.


== Интерцепторлар ==
Интерцепторлар (спойлерлар) яки киртәләр - аэродинамик каршылыкны артырыр өчен һава агымына авышучы өслекләр, нәтиҗәдә күтәрү көче кими. Шушы төрле киртәләр (Элерон-интерцептор, спойлер) турыдан-туры күтәрү көчен көйли.
Очкыч тукталганда бөтен механизация чыгарыла, аеруча спойлерлар, зур очкычларда интерцепторлар (спойлерлар) реверс белән очкычны туктата.


== Әдәбият ==
Словарь терминов: ЗАКРЫЛОК ВЫДВИЖНОЙ*"
Күзәтче-очкыч,https://tt.wikipedia.org/wiki/%D0%9A%D2%AF%D0%B7%D3%99%D1%82%D1%87%D0%B5-%D0%BE%D1%87%D0%BA%D1%8B%D1%87,"Күзәтче-очкыч - һава күзәтчелеген алып бара торган очкыч. Күзәт авиациясенең кайбер оча торган аппаратларында корал урнаштырыла, алар табылган тәмекләрне бетерә алалар.
Шулай ук әртиллирия утын төбәү өчен кулланыла.
Күзәт һава көчләренең иң танылган очкычы -  U-2 (АКШ): 20 км югарыдан күзәтү алып бара ала.
Күзәтчелек түбәндәге ысуллар ярдәмендә үткәрелә:

аэрофототөшерү
радиолокация
визуаль күзәтү
радио тотып алу, пеленглау


== Сылтама ==
""Fighter-bombers are dual-purpose"". Popular Science 141. Dec 1942. ISSN 0161-7370. Retrieved 25 March 2011.
Warner, G. The Bristol Blenheim: A Complete History. London: Crécy Publishing, 2nd edition 2005. ISBN 0-85979-101-7
Shaw, Robert L. (1985). Fighter combat: tactics and maneuvering ([14. Dr.] ed.). Annapolis, Md.: Naval Institute Press. pp. 346–347. ISBN 0-87021-059-9.
Н. Морозов, Общая тактика (с 33 чертежами в тексте), Серия учебники, руководства и пособия для РККА, Государственное издательство Отдел военной литературы, Москва Ленинград, 1928 год;"
Очкыч,https://tt.wikipedia.org/wiki/%D0%9E%D1%87%D0%BA%D1%8B%D1%87,"Очкыч — атмосферада очу өчен кулланылган һавадан авыррак очучы машина. Очыш машинаның һаваны этүче көчен тудырган моторы һәм күтәрү көчен тудыручы канаты нигизендә оештырыла. Очкыч канаты башка өлешләренә карата хәрәкәтсез була.
Очкычның төп өлеше — аның канатлары. Алар очкычны һавада тотып торалар. Реактив двигательнең этәрү көче очкычны гаять зур тизлек белән алга таба алып бара. Канат хәрәкәт юнәлешенә таба почмак ясап урнаштырылса, ул каршы һава агымын аска таба ташлап бара. Шулай итеп, очкычны һавада тотып тора торган күтәрү көче барлыкка килә.
Очкычның койрыгына стабилизатор куела. Стабилизатор уртасында — вертикаль киль. Болар барысы бергә (ягъни очкычның койрык өлешендәге горизонталь һәм вертикаль яссылыклар) койрык канаты дип атала. Стабилизатор һавада очкычның тигезлеген тотрыклы саклау өчен кирәк.
Стабилизаторга һәм кильгә биеклек рульләрен һәм юнәлеш рулен беркетәләр. Мәсәлән, очучы биек¬лек рульләрен түбән төшерә икән, аларга шунда ук һава агымы көч¬ле басым ясый башлый һәм очкычның койрыгы өскә таба күтәрелә. Очкыч түбәнгә төшә башлый. Әгәр очу юнәлешен үзгәртергә, мәсәлән, очкычны уңга таба борырга кирәк булса, очучы юнәлеш рулен уңга таба бора. Рульгә һава агымы басым ясый, һәм машина унга борыла.
Канатны да, койрык канатларын да очкычның корпусына — фюзеляжга беркетәләр. Аның эчендә очучылар кабинасы, очкычны идарә итү механизмнары, пассажирлар салоны, йөк төйи торган бүлекләр урнашкан. Әгәр очкыч бер генә моторлы булса, двигательне дә фюзеляж эченә куялар. Двигательләр күбрәк булса, аларны канатларга урнаштыралар. Ләкин кайбер очкычларның двигательләре фюзеляжның арткы өлешендә була, мәсәлән, Ил-62 пассажир очкычында шулай.
Шасси — сыгылмалы тыгыз шин куелган арбалар — очкычның бик әһәмиятле өлеше. Алардан башка очкыч очып та китә алмый, җиргә дә төшә алмый, һаваның каршылыгын киметү өчен, очкан вакытта шасси фюзеляж яисә канат эченә жыеп алына. Куәтле реактив двигательләр очкычларны 20—25 километрга кадәр биеклеккә күтәрәләр, гаять зур тизлек белән — сәгатенә 2000 км дан да артыгракка очыралар.

		
		
		
		
		


== Искәрмәләр ==


== Әдәбият ==
Кем ул? Нәрсә ул? : балалар энцикл.: 3 т.: кече яшьтәге мәкт. балалары өчен / СССР ПФА; редкол.: А. А. Дорохов, Т. А. Куценко, С. В. Михалков һ. б.; русчадан С. С. Гайфуллина, С. К. Хәкимов, Г. М. Ханов һ. б. тәрҗ. – Казан : Татар. кит. нәшр., Т. 3 : Р – Я. – 1987. – 224 б. – 11800 д.
Blatner, David. The Flying Book: Everything You've Ever Wondered About Flying On Airplanes. ISBN 0-8027-7691-4


== Сылтамалар ==

The Aeroplane centre
Airliners.net
Aerospaceweb.org
How Airplanes Work – Howstuffworks.com
Smithsonian National Air and Space Museum's How Things Fly website"
Очып менү,https://tt.wikipedia.org/wiki/%D0%9E%D1%87%D1%8B%D0%BF_%D0%BC%D0%B5%D0%BD%D2%AF,"Очып менү яки очып күтәрелү  (tat. lat. Oçıp menü ) - очу аппараты яки фауна вәкиле (бөҗәк, кош, ярканатлар) очыш хәленә күчеше.
Күтәрү көче объект авырлыгыннан күбрәк булган очракта объект очып менеп була.


== Очкыч очып менү ==

Очкыч күтәрелеп китү өчен җирдән бару яки йөгерү чоры. Күчеш биеклегендә тәмамлана.

Махсус исәпләнгән тизлектә V1 - карарны кабул итү тизлегендә очып менү имин төстә тукталып була һәм очкыч очып менү-төшү юлында туктала.
V1 зуррак тизлектә очкыч очып менәргә тиеш, соңрак кирәк булса очып утырып була.
Очып менү алдыннан күтәрү көче арттырыр өчен пилот арткы канаткайларны һәм алгы канаткайларны исәпләнгән торышына чыгара. Шушы йөгерү озынлыгын киметә һәм әзрәк тизлектә менеп була.
Авиадиспетчер рөхсәт иткәннән соң двигательләр очып менү хәленә урнаштырыла.
Җирдә очкыч шасси белән йөртелә.
Очып менү тизлегенә ирешеп, пилот штурвалны үзенә тарта, һөҗүм почмагын арттыра.
Очкыч борыны күтәрелә, соңрак бөтен очкыч очып менә.
Туры каршылыкны киметер өчен 5 м зуррак биеклектә шасси һәм чыгарылган фаралар җыеп алыналар.
Эзлекле рәвештә алгы канаткайлар һәм арткы канаткайлар  җыеп алына.
Күчеш биеклегендә пилот стандарт басым  -760 мм тер. баг.  урнаштыра.


== Әдәбият ==
Авиация: Энциклопедия / Гл. ред. Г. П. Свищёв. — М.: Большая Российская энциклопедия, 1994. — 736 с. — ISBN 5-85270-086-X
В. В. Ершов — «Раздумья ездового пса»↑ http://tatar_russian.academic.ru/33107/%D0%BE%D1%87%D1%8B%D0%BF_%D0%BC%D0%B5%D0%BD%D2%AF"
Очып төшү,https://tt.wikipedia.org/wiki/%D0%9E%D1%87%D1%8B%D0%BF_%D1%82%D3%A9%D1%88%D2%AF,"Очып төшү, утыру - очучы аппарат очышының җиргә кайту өлеше.  Очып менүгә каршы була.
Очып төшү төрләре:

Йомшак очып төшү
Каты очып төшү
Мәҗбүри очып төшү
Һәлакат очып төшүОчкыч очып төшү 15 м  биеклектә, очып менү-төшү юллары өстендә башлана һәм туктау юлы белән тәмамлана.
Очышның иң авыр дәвере.
Очкыч очуы җиргә төшкәнче очып төшүгә керә.


== Очып төшүгә керү ==

Очып төшүгә керү вакытында шасси, алгы канатчыклар, арткы канатчыклар чыгарыла, очкыч тизлеге утырту тизлегенә кадәр төшерелә.
Очып төшүгә керү һәм очып керү глиссадада бара.
Очкыч очып төшүе 400 м  биеклеге очып менү-төшү юллары өстендә башлана.
Очып төшүгә керү тизлеге 30% аву тизлегеннән зуррак булырга тиеш.
Очып төшүгә керү йә очып төшү, йә икенче очып төшү түгәрәгенә керү белән тәмамлана.


== Очып төшү өлешләре ==
Очып төшү турында карарны пилот ""карарны кабул итү биеклеге""ндә кабул итәргә тиеш.
Очып төшү һава өлеше 6-10 секунда дәвамында сузыла. Очып төшү өлешләре:

Тигезләү - 5-8 м биеклектә төшү вертикаль тизлеге нульга азая диярлек.
Тоту - 0,5-1 м биеклектә очкыч салмакча төшә башлый, тизлеге азая, һөҗүм почмагы кирәкле утырту тигезлегенә кадәр арта.
парашютирование - канатның күтәрү көче азая, вертикаль тизлек арта.
җиргә утырту - җир өслеге белән контакт.


== Искәрмәләр ==


== Әдәбият ==
Авиация: Энциклопедия / Гл. ред. Г. П. Свищёв. — М.: Большая Российская энциклопедия, 1994. — 736 с. — ISBN 5-85270-086-X
В. В. Ершов — «Раздумья ездового пса»"
Тангаж,https://tt.wikipedia.org/wiki/%D0%A2%D0%B0%D0%BD%D0%B3%D0%B0%D0%B6,"Тангаж (tat. lat. Tangaj , французча tangage  - буйга чайкалу) - очучы аппарат яки судноның төп күчәргә (горизонталь) карата почмак хәрәкәте.
Тангаж почмагы - очучы аппарат яки судноның буй күчәре һәм горизонталь яссылык арасындагы почмак.
Тангаж почмагы θ (тета) хәрефе белән билгеләнә.


== Авиациядә ==
Уңай тангаж (борынны күтәрү) - кабрирование
Тискәре тангаж (борынны төшерү) - пикирование.Очучы аппарат авышлыгын күрсәтүче өч почмакның берсе (янтаю, тангаж, борылу). 
Көймәләр өчен тангаж урынына ""дифферент"" термины кулланыла.


== Сылтамалар ==
Тангаж // БЭ Терра
Кабрирование // БЭ Терра
Пикирование // БЭ Терра"
Янтаю,https://tt.wikipedia.org/wiki/%D0%AF%D0%BD%D1%82%D0%B0%D1%8E,"Янтаю (tat. lat. Yantayu, французча carène - киль: судно корпусының аскы буе) - объектның (көймә, очкыч, фундаментныӊ)  буй күчәре тирәсендә борылышы.
Очучы аппарат авышлыгын күрсәтүче өч почмакның берсе (янтаю, тангаж, борылу). Эйлер почмакларының берсе.
Очкыч янтаюы элероннар эше белән ясала.
180 градуска буй күчәре тирәсендә борылыш - оверкиль дип йөртелә.


== Инглиз телендә ==
Roll — янтаю
Bank — янтаюга туры килүче Эйлер почмагы
List — статик янтаю
Heel — вакытлы статик янтаю, мәсәлән көчле ян җиле сәбәпле.


== Сылтамалар ==
Введение в авиационную технику и технологию. Конспект лекций"
Һөҗүм итүче очкыч,https://tt.wikipedia.org/wiki/%D2%BA%D3%A9%D2%97%D2%AF%D0%BC_%D0%B8%D1%82%D2%AF%D1%87%D0%B5_%D0%BE%D1%87%D0%BA%D1%8B%D1%87,"Һөҗүм итүче очкыч (штурмовик) - хәрби оча торган аппарат (очкыч яки боралак), һөҗүм авиациясенә карый, сугыш чагында җир өсте гаскәренә ярдәм итә һәм җир өсте, су өсте тәмекләрен бетерә.
Элек 1923 елгы Кызыл Гаскәр тәртибе буенча ""сугышчы"" (боевик) дип йөртелгән.
Һөҗүм итү яки штурмлау - укчы-туп коралы (туп, уксибәр) ярдәмендә җир өсте, су өсте тәмекләрен юк итү.
Бик озынга сузылган тәмекләргә һөҗүм итсен өчен кулланыла (гаскәр һәм техника колонналары).  Бу максатыннан очкыч яки боралак түбәннән, пикегә китмичә (""кырдырып очу"") эш итә.


== Тарих ==
1930 елдан штурмовик аерым төргә аерып алынган. Пикегә китүче бомбага тотучы очкыч тик нокталы тәмекләрне бетерә ала, авыр  бомбага тотучы очкыч бик югарыдан зур мәйданга һәм хәрәкәтсез тәмеккә һөҗүм итә, сугыш кырында алар кулланылмый.
Икенче бөтендөнья сугышында иң масс-күләмле һөҗүм итүче очкыч - Ил-2 . Ильюшин яңа очкыч Ил-10 сугыш азагына эшкәртә. Лүфтваффе Henschel Hs 129 кулланган.
Һөҗүм итүче очкычлар үзлекләренә бомбага тотучы истребитель һәм пикегә китүче бомбага тотучы очкыч якын.


== Сылтама ==
""Fighter-bombers are dual-purpose"". Popular Science 141. Dec 1942. ISSN 0161-7370. Retrieved 25 March 2011.
Warner, G. The Bristol Blenheim: A Complete History. London: Crécy Publishing, 2nd edition 2005. ISBN 0-85979-101-7
Shaw, Robert L. (1985). Fighter combat: tactics and maneuvering ([14. Dr.] ed.). Annapolis, Md.: Naval Institute Press. pp. 346–347. ISBN 0-87021-059-9.
Н. Морозов, Общая тактика (с 33 чертежами в тексте), Серия учебники, руководства и пособия для РККА, Государственное издательство Отдел военной литературы, Москва Ленинград, 1928 год;"
Һөҗүм почмагы,https://tt.wikipedia.org/wiki/%D2%BA%D3%A9%D2%97%D2%AF%D0%BC_%D0%BF%D0%BE%D1%87%D0%BC%D0%B0%D0%B3%D1%8B,"Һөҗүм почмагы - җисемгә исүче агымның тизлек юнәлеше һәм җисемнең төп күчәре арасындагы почмак.
Горизонталь туры очыш очракта тизлекне һәм һөҗүм почмагын арттыру канатның күтәрү көчен арттыра. Шулай ук һөҗүм почмагын арттыру индуктив каршылыкка китерә.
Канат механизациясендә алгы канатчыклар һөҗүм почмагын арттыралар.


== Әдәбият ==
Авиация: Энциклопедия. — М.: Большая Российская Энциклопедия. Главный редактор Г. П. Свищев. 1994.
ГОСТ 20058-80 ""Динамика летательных аппаратов в атмосфере. Термины, определения и обозначения""."
