title,url,content
Microsoft,https://tt.wikipedia.org/wiki/Microsoft,"Microsoft Корпорациясе (Microsoft Corporation, «ма́йкрософт», шулай ук рәсми булмаган әйтелеше дә таралган «микросо́фт»; NASDAQ: MSFT) — программа белән тәэмин ителеш чыгаручы буенча дөньядагы иң зур трансмилли компания. Җитештерелгән продуктлары — шәхси санакларда, уен алкушымчаларында, КПКда, кәрәзле телефоннарда һәм башка бик күп тармакларны үз өченә ала. Уйлап табучының иң эре продукты — Windows операцион системалар гаиләсе.


== Хуҗалары һәм җитәкчеләре ==
Microsoft акцияләре билгеле бер тәртиптә бүленгән: Билл Гейтска 7,55 %, Стив Балмерга — 4,66 %, корпорацииянең башка менеджерларына исә бер проценттан да ким өлеш тия, ә калган барлык бәяле кәгазьләр NASDAQ: MSFT биржасында сатуда тора. 2010 елның май аена ширкәтнең капиталы — $247,23 млрд.Компаниянең директорлар шурасы рәисе — Билл Гейтс.


== Логотиплары ==


== Искәрмәләр =="
Microsoft Windows,https://tt.wikipedia.org/wiki/Microsoft_Windows,"Microsoft Windows (яки кыскарак Windows) — Microsoft ширкәте тарафынннан ясалучы, җитештерелүче һәм сатылучы график операцион системалар метагаиләсе. Үз эченә берничә, һәрберсе санак индустрисенең билгеле бер секторын канәгатьләндерүче, операцион системалар гаиләсен ала."
OneDrive,https://tt.wikipedia.org/wiki/OneDrive,"Microsoft OneDrive (кыскача — OneDrive; элеккеге исеме Windows Live SkyDrive; башта Windows Live Folders)  2007 елның август аенда болытта мәгълүмат саклау өчен ясалган интернет-сервис. Ул Microsoft компаниясе тарафыннан идарә ителә.  Windows операцион системасының онлайн өлеше булып тора.
SkyDrive сервисы 7 ГБ'ка кадәр мәгълүмат сакларга ярдәм итә (яисә 25 ГБ, бу бушлай яңарту мөмкинлекләренә ия булган кулланучылар) в упорядоченном с помощью стандартных папок виде. Рәсемнәрне карау эскизлар һәм слайд-шоу формасында карарга мөмкин.
Бөтен файллар һәм папкалар өчен керү мөмкинлекләрен сайларга мөмкин — монда тулы мөмкинлекләрдән алып, тулысынча ябыкларга (шәхсигә) кадәр .
Android, iOS, Windows Phone, Windows (шулай ук Windows 8) һәм Mac OS X әчен кулланучы кушымталары чыгарылган.


== Үзенчәлекләре ==
Office Web Apps
Microsoft OneDrive'ка Office Web Apps исемле онлайн үзгәртү үзәген дә өсти. Аның ярдәмендә кулланучы веб-браузер тәрәзәсеендә үк Microsoft Office файлларын яңарта, үзгәртә ала. Шулай ук кулланучылар Word, Excel, PowerPoint һәм OneNote файлларын браузерда ук ясый ала.


== Форматларны тәэмин итү ==
OneDrive PDF форматын карый ала, шулай ук монда ODF стандарты да керә. SkyDrive эзләве ярдәмендә PDF форматындагы файлларда эзләп юк, әмма анда Microsoft Office пакетындагы файлларда эзләү мөмкинлеге бар, боларга: DOC., DOCX., PPT., PPTX., XLS һәм XLSX керә.


== Искәрмәләр ==

Калып:Microsoft
Калып:Microsoft Office
Калып:Болытта мәгълүмат саклау үзәкләре"
Ubuntu,https://tt.wikipedia.org/wiki/Ubuntu,"Бу мәкаләнең латин әлифбасындагы игезәге бар.
Ubuntu (зулу «кешелеклелек» , «убу́нту» дип әйтелә) — Linux төшен кулланучы операцион система, Debian проектына нигезләнгән. Төп иганәче һәм уйлап табучы — Canonical Компаниясе. Хәзерге вакытта ирекле кулланучылар тарафыннан киң үсеш ала .
Күп очракта яңа юраманың дистрибутивлары 6 айга бер чыга һәм саклык яңартулары белән 18 ай дәвамында тәэмин ителә, ә LTS юрамалары, мондый юрамалар якынча 2 елга бер чыга һәм 3 ел (сервер юрамалар — 5 ел) дәвамында тәэмин ителә.
Ubuntu кайбер программа белән тәэмин ителеше серверлар һәм эш станцияләре өчен чыгарыла. CD- яисә DVD-мәгълүмат йөрткечләр, алар өстәл санакларына LiveCD  яисә текстлы урнаштыргыч ярдәмендә урнаштырыла . LiveDVD ярдәмендә урнаштыру барышында күпкә кулайрак мөмкинлекләр бар, мәсәлән, анда урнаштыруны график юл белән генә түгел, «Desktop» юрамасындагы кебек, шулай ук текстлы, «Alternate» юрамасындагы кебек, режимнар кулланырга мөмкин. Урнаштыру системаны яңадан кайтарудан алып, программаның тулысынча локализациясе белән тәмамлана. Дискта шулай ук гамәли программалар пакеты да бар. Шулар белән берлектә i386, amd64, ARM да күзәтелгән.


== Барлыкка килү һәм эшләнү тарихы ==
Ubuntu проектының баштагы чын исеме no-name-yet.com. (тат. әлегә исеме юк)

Башлангыч этапта Ubuntu (20 октябрь 2004 ел) бары тик Debian-ның бер тамыры гына дип күзаллана. Аның төп функцияләренә яңа чыккан системаларны тикшереп карау гына керә.
Башка Debian сабакларыннан аермалы буларак, мәсәлән Xandros, Linspire һәм Libranet (инглизчәдән карагыз), Canonical Debian-ның төп фәлсәфәсен саклап кала һәм Ubuntu өчен ирекле программалы тәэмин ителеш үзенчәлекләрен югалтмый.Ubuntu җыелмасы күбесенчә Debian-ның эстәбил булмаган пакетлар (unstable) төркеменнән тора. Ubuntu шулай ук аның Advanced Packaging Tool өлешен, пакетлар идарә итү өчен куллана. Ләкин шуңа да карамастан кайбер Ubuntu һәм Debian пакетлары бер-берсенә мәҗбүри рәвештә бәйле түгел. Кайсыбер Ubuntu пакет ясаучылары Debian-да да эшли һәм шуның нигезендә күбесе үзгәрешләр ике ОС өчен дә ясала.
Хәзергесе вакытта Ubuntu Марк Шаттлворт һәм аның Canonical ширкәте нигезендә тәэмин ителә. 2005 елның 8 июлендә Canonical Ubuntu Foundation фонды ясау турында хәбәр итә һәм 10 миллион доллар күләмендә ярдәм күрсәтә. Фондның төп максаты булып киләсе елларда чыгучы Ubuntu юрамаларын тәэмин итү һәм алга этәрү тора. Ләкин 2009 елга карата фонд һаман да кулланылмаган булып кала. Шаттлворт әйтүенчә бу фонд бары тик гадәттән тыш хәлдә генә кулланачак.Ubuntu-ның 2011 елның апреленнән 11.04 «Natty Narwhal» юрамасыннан башлап, Ubuntu Desktop Edition гадәти булган эш өстәле тирәлеге GNOME Unity белән алмаштырылачак, ә киләсе X.Org Server Wayland белән алмашачак..
Ubuntu-ның бер тармагы булган «Grumpy Groundhog»ка карата да планнар бар. Киләчәктә дә исә ул киләсе юрамаларны үстерү, тикшерү һәм сынап карау урыны булып калыр дип күзаллана. Шуның нигезендә оста кулланучылар һәм җитерштерүчеләр өчен кайбер программаларның эшчәнлеген «минутына кадәр дөреслек» белән тикшерергә ярдәм итәчәк. Ә бу исә кайбер хаталарны иртәрәк табарга ярдәм итәчәк дип тә планлашиырыла


== Үзенчәлекләре ==

Ubuntu гадилеккә һәм эшләү уңайлыгына нигезләнгән. Ул үз өченә киң таралыш алган sudo утилиталарын, шуның ярдәмендә бик куркыныч булган суперкулланучы сессиясен кабызмыйча санак идарәчесе вазыйфаларын башкарарга мөмкин.Ubuntu, шулай ук киң интернационализацияләшкән, бу исә максималь рәвештә күптөрле телләргә ия булган кулланучыларны җәлеп итә. 5.04 брамасыннан башлап төп кодировка иттереп UTF-8 санала.Ubuntu эшләсен өчен 256 мегабайт RAM һәм, каты дискка урнаштырганда, дүрт гигабайт буш тирәлек.Ubuntu GNOME эш өстәленә нигезләнгән, ул иренкле, гади һәм аңлаешлы интерфейска ия булып тулы көченә заманча технологияләр тәкъдим итә. GNOME-га кергән кушымталардан кала Ubuntu-да өстәмә программа белән тәэмин ителеш каралган, шулай ук боларга OpenOffice.org, web-гизгеч Mozilla Firefox керә.6.06 һәм соңрак юрамалардан башлап LiveCD белән берлектә урнаштыручы-CD, икесен бергә, компакт-дискка берләштерә башлыйлар. Бу диск эш өстәлен урнаштырып кулланучыларга үзләренең мөмкинлекләрен тикшереп карарга һәм барлык кушымталар белән тәҗрибәләр ясарга ярдәм итә. Ubuntu-ны каты дискка урнаштыру өчен Ubiquity (тат. барлык асылы) график урнаштыргычы кулланыла. Инсталляция процессы «тере» эш өстәлендә ясалган барлык документларны да саклап кала. Альтернатив урнаштыру debian-installer нәтиҗәсендә башкарыла, ул график ысулга караганда күпкә тирәнрәк кергән идарәчеләр, күп системалар урнаштыручы кулланучылар һәм оператив хәтере 192 мегабайттан да аз булган санаклар өчен кулланыла. Шулай ук дистрибутивка USB Flash-дискка урнаштыру программасы да кертелгән. Ул LiveCD һәм CD кебек барлык мөмкинчелекләргә дә ия. Күбесе очракта бу ысул нетбукларда еш кулланыла.


== Релизлары ==
Һәрбер релиз елга, айга нигезләнгән үзенә бертөрле кодлы исем һәм юрама йөртә. Кодлы исем ике ингглиз сүзеннән тора: бер үк хәрефтән башланучы сыйфаттан һәм хайван исеменнән. 6.06 Dapper Drake (LTS) юрамасыннан тытынып кодлы исемнең беренче хәрефләре латин әлифбасына туры китерелеп үзгәртелә

LTS (ингл. Long Term Support) дип тамгаланган релизлары Ubuntu-ның башка бик күп юрамалары белән чагыштырганда Canonical тарафыннан бик озак тәэмин ителә. Пакетларны яңарту мөмкинлеге кулланучылар өчен өч ел дәвамында, ә серверлар өчен биш елга кадәр каралган, шулай ук Canonical шул период чорында түләүле техник ярдәм дә күрсәтә. Яңа LTS юрама чыкканга кадәр әлеге юраманың өлешләре һәрвакыт яңартылып тора һәм һәрбер яңарту үзенең кодлы исеменә лаек була. Мәсәлән, 6.06 Dapper Drake юрамасы өчен ике; 8.04 Hardy Heron өчен тагында күбрәк, якынча ярты елга бер яңартулар чыга. Хәзерге вакытта 8.04 юрамасы өчен дүрт яңарту чыкты, шуның белән бу юрама өчен яңартулар чыгу күзәтелми. Хәзерге вакыттагы LTS релиз булып Ubuntu 10.04 Lucid Lynx тора.

Соңгы, хәзерге Ubuntu 10.10 Maverick Meerkat юрамасына Linux 2.6.35 юрамалы төше, GNOME 2.32, Mozilla Firefox 3.6.10, OpenOffice.org 3.2.1, GCC 4.4.4 кертелгән

Ubuntu һәм аның төрле вариантлары интернеттан йөкләү өчен ясалган һәм бушлай рәвештә Canonical Ltd тарафыннан бирелгән ShipIt ярдәмендә CD-ROM дисклары җибәрелергә мөмкин.

Бүгенге көндәге иң соңгы юрама Ubuntu 11.10 Oneiric Ocelot. Ул үз эченә 3.0.4 юрамалы Linux төшен, Unity 4.22.0, Mozilla Firefox 7.0.1, LibreOffice 3.4.3, GCC 4.6.1 программаларының яңартмаларыннан тора.


== Ubuntu-га нигезләнгән Linux дистрибутивларыUbuntu исемен куллану максатыннан чыгып, Canonical Ubuntu-га нигезләнгән ике төрле дистрибутивны аера: ==
Ubuntu (Ubuntu Derivative Distribution) нигезләнгән дистрибутив: әлеге дистрибутив Ubuntu-дан бик нык аерыла. Ләкин алар арасыннан Canonical тарафыннан рәсми танылган дистрибутивлар билгеле. Калганнары өчен Canonical үзөстендә җаваплылык тотмый.
Ubuntu (Ubuntu Remix) җыелмасы: Ubuntu-га нигезләнгән һәм анардан бик үк аерылмаган дистрибутивлар җыелмасы. Аерымлыклар бары тик программалар җыелмасында, аларның урннашуында гына булырга мөмкин. Җыелма статусын рәсми рәвештә алу өчен, ул катгый рәвештә Ubuntu белән тәңгәл килергә тиеш, шулай ук Ubuntu репозитариендагы рәсми пакетлар, дистрибутивның бушлау булуы һ. б. Җыелмалар һәрвакыттада Ubuntu исемен кулланалар һәм аның бары җыелма икәнлеген Remix атамасы гына билгели, мәсәлән: Ubuntu Russian Remix — Ubuntu-ның Русия өчен ясалган бер дистрибутивы..


== Дөньяда кулланышы ==

2007 елда Франция Парламенты Windows XP-ны куллануны туктатып Ubuntu-га күчә.
2008 елгы план рәвешендә француз пүлисәсенең 70 меңгә якын санагын Ubuntu-га күчерергә уйлыйлар. Шулай ук 2008 елда 5-8 мең чамасы өстәл санагын, ә калган елларда 12-15 меңләп санакны Франция пүлисәсе читтән тыш күчерергә уйлый.
Ubuntu шулай ук Гөрҗистан һәм Македония мәктәпләрендә кулланыла. Испаниядә исә 400 мең чамасы санакны Ubuntu-га күчерергә уйлыйлар.
Google ширкәте хезмәткәрләре Goobuntu кулланалар, бу Ubuntu-ның модифицион дистрибутивы.
Ubuntu «Википедия» проектларының серверларында да куллана.
Ubuntu 10.04 LTS сервер юрамасы OpenStreetMap проектының төп мәгълүмати базасында куллана .
2010 елның май аена карата күбесе фин мәктәпләре ирекле ОС — Ubuntu Linux-ка күчә..


== Максат ==
Canonical ширкәте әйтүе буенча Ubuntu үзенең кулланучыларына тулы көчле азатлыкны һәм ирекне (классик аңлатмада Free Software Foundation) гарантияли. Болар барсыда үз манифестында (җәмәгать офертасы, ингл. «the Ubuntu promise») күрсәтелгән, дөреслектә исә бу GPL лицензиясенә бик нык ошаган. Ләкин шул ук вакытта кайбер релизлар үз эчендә ирекле кулланышта булмаган драйверларны тәшкил итә, ә махсус кибетләрдә лицензион һәм ирекле кулланышта булмаган декодерлар да бар. Мәсәлән, моның хисабына Windows Media форматын китерергә мөмкин.


== Кызыклы фактлар ==
Һәрбер Ubuntu дистрибутивлы дискларны почта аша бушлай сорау бирергә мөмкин. Canonical ширкате үз өстенә барлык чыгымнарны, почтага һәм чик буе түләүләренә киткән барлык түләүләрне үз өстенә ала. Яңа релиз чыгуга кадәр дискларны сорау бара, бер ай вакыт өчендә барлык җибәрүләр чыгачак яңа юрама белән тулган була. Почта аша китерү якынча 4 атнадан 6 атнага кадәр бара.
Ubuntu 10.10 Maverick Meerkat юрамасы рәсми рәвештә 10.10.10 (2010 елның 10 октябрендә) чыга. 101010 икеле санау системасыннан унарлы санга күчергәндә 42 килеп чыга. 42 саны — ул, икенче грандиоз санакның барлык Галәм киңлегендәге «гомернең, галәмнең һәм башка шундый нәрсәләрнең соравына» каратана төп җавапларның берсе. Адамс Дугласның «Галактика буенча автотукталышлар белән» романында да бу бик ачык сүрәтләнә. Әлеге сорауга җавап санак тарафыннан җиде миллион еллар дәвамында исәпләнә, шуңа да бу җавапны барлык галәмдәге барлык аңлы расалар түземсезлек белән көтеп калалар.Ләкин шуңа да карамастан 42 санының икенче төрле аңлатмасы да бар. Релизны уйлап табучылар эшне матур көнгә кадәр чыгараыга тырышалар — 10.10.10.


== Моны да карагыз ==
Xubuntu
Kubuntu
Edubuntu
Ubuntu Server


== Скриншотлар ==

		
		
		
		
		
		
		
		
		
		
		
		
		


== Видео ==

		
		


== Искәрмәләр ==


== Сылтамалар ==
ubuntu.com
download ubuntu"
Ubuntu (LAT),https://tt.wikipedia.org/wiki/Ubuntu_(LAT),"Bu mäqäläneñ kirill älifbasındağı igezäge bar.Ubuntu («убу́нту» dip äytelä) – belemle Linux distributivlarnıñ berese.
Debian GNU/Linux proyekttan çıqqan. (berençe Ubuntu relizı 20 oqt. 2004)
Azaqqı Ubuntu-nıñ relizı 8.10 (Jaunty Jackalope) 23 apr. 2009 (2009.04.23) bulğan ide. 
Relizlar yıl saen 2 tapqır çığa

Ubuntu-nıñ töp oyeştıruçı häm sponsorı — Mark Shuttleworth-nıñ Canonical Ltd.
Küp-telle, buşqa (bäyäsez birelä.
Eşläw öçen 256 mb RAM häm 3 Gb diskta kiräk.
Distributivqa OpenOffice.org ofis paketı, browser Mozilla Firefox häm grafik redaktor GIMP birelä. Live-CD (sanaqqa quymíçä eşlärgä bula) texnolofiya belän oeştırıla.


== Törle variantlar ==
Bu Linux distributivnıñ üz variantları da çığa başladı:

UbuntuME (Möselman Edition)
Runtu,
Xubuntu, h.b.
Kubuntu
Edubuntu
Ubuntu Server


== Ubuntu turında ==
www.ubuntu.com
download ubuntu"
Windows 10,https://tt.wikipedia.org/wiki/Windows_10,"Windows 10 (МФА: [ˈwɪn.doʊz eɪt]) — хәзерге вакытта ясалучы операцион системаның шартлы исеме. Әлеге ОС Microsoft Windows ОС гаиләсенә керә һәм Microsoft транснациональ корпорациясе тарафыннан ясала.


== Система таләпләре ==


== Искәрмәләр =="
Windows 7,https://tt.wikipedia.org/wiki/Windows_7,"Windows 7 — Windows NT гаиләсенә керүче операцион система, Windows Vista операцион системаның дәвамчысы булып тора. Windows NT тармаклары арасында система 6.1 юрама астында (Windows 2000 — 5.0, Windows XP — 5.1, Windows Server 2003 — 5.2, Windows Vista и Windows Server 2008 — 6.0) йөри. Сервер өчен юрамасы булып Windows Server 2008 R2, кермә системалар өчен — Windows Embedded Standard 2011 (Quebec), мобиль юрамасы — Windows Embedded Compact 2011 (Chelan, Windows CE 7.0) торалар.
2009 елның 22 октябрендә Windows 7 беренче тапкыр сатуга чыгарыла, бу исә Windows Vista чыгудан соң өч ел үткәннән соң була. Volume Licensing лицензиясе булган кулланучылар һәм ярдәмчеләр өчен RTM системасына керх 24 июльдән ук башлана. Бу вакытта бары тик ОС'ны тикшерү баскычлары гына башлана.
Windows 7'гә Windows Vista'дан чыгарылган кайбер үзгәртүләр, интерфейс буенча да бик күп үзгәрешләр кертелә. Windows 7 составыннан шулай ук кайбер уеннар да бетерелә: Inkball, Ultimate Extras; кушымталар, Windows Live (Почта Windows аналоглары , Windows календаре һ.б.), Microsoft Agent технологиясе, Windows Meeting Space; «Башлау» менюсыннан классик бизәлешкә кире кайту бөтенләй юкка чыга.
Веб-аналитика мәгълүматлары буенча 2011 елның декабрь аенда Windows 7 дөньяда кулланылучы һәм Интернет челтәренә тоташкан барлык операцион системалар арасында Windows 7 өлеше  46,1 %, моның нәтиҗәсендә әлеге операцион система кулланылуы буенча дөньяда беренче урында тора, моның белән ул элеккеге лидер — Windows XP'ны җиңә.


== Барлыкка килү ==


=== Blackcomb ===
Blackcomb кодлы исем Windows NT 6.0'ныкы иде. Windows NT 6.0 планнар буенча Windows XP'дансоң икенче ОС була ала иде. Blackcomb әлеге операцион системаның дәвамчысы буларак аны өстәл, сервер өлешләрендә дә алмаштырырга тиеш иде. 2001 елның ахырында Blackcomb чыгарылышын 2005 елга билгелиләр, ләкин 2002 елның августында болар арасында юрама буларак Windows Longhorn булырга тиеш атыйлар. Ул бу вакыттагы Windows NT 5.x төшенең яңартылмасын үз өченә алырга тиеш була. Windows Longhorn'ны чыгару барышында Blackcomb'ның да кайбер функцияләре кертелә һәм 6.0 номеры бирелә. Blackcomb бөтенләй дә онытылып китә, моның төп сәбәпләре булып яңа маркетинг планы санала. Бу вакытта аны бөтенләй дә бары тик ОС Windows 6.x'ның сервер юрамасы булачагы турында хәбәр итәләр.


=== Vienna ===
2006 елның гыйнварендә Microsoft компаниясе киләчәк кулланучы ОС буларак Vienna булачак ди белдерә. Аның чыгу датасы 2010 елга билгеләнә. 


=== Fiji ===
2006 елның мартында Windows Vista дәвамчысы буларак Fiji булачак дип әйтелә, ул 2008 елга чыгачак дип белдерелә.


=== Windows 7 ===
2007 елның 24 июлендә Microsoft корпорация рәсми рәвештә Vienna кодлы атамасын Windows 7 дип атый. Windows 7 NT тармагында — 6.1 (билгеле бер чода бу гаиләлеккә керүче барлык операцион системалар да үзенең санын ала: Windows 2000 — 5.0, Windows XP — 5.1, Windows Server 2003 — 5.2, Windows Vista — 6.0, Windows Server 2008 — 6.0) санын ала.
2008 елның 13 октябрендә исә Microsoft вице-президенты Майк Нэш Windows 7 кодлы исеме яңа юраманың рәсми исеме булачагы турында әйтә.


== Редакцияләре ==
Windows 7'нең алты редакциясе бар:

Башлангыч редакция (Windows 7 Starter) бары тик яңа санаклар белән генә биреләчәк, ул үз өченә H.264, AAC, MPEG-2 форматларын уйнату буенча кайбер функциональ үзечәлекләр алып торачак. Өйдәге төп юрама — күбесенчә үсеп килүче илләр өчен булачак дип көтелә, аңарда Windows Aero интерфейсының кайбер функцияләре, Peek, Shake, гомуми интернет челтәренә тоташтыру һәм башка функцияләр дә булмаячак. Анарда да башлангыч редакциядәге кебек кайбер чикләүләр дә бар. Һөнәри, корпоративн һәм максималь юрамаларда XP Mode өлеше дә бар (кайбер процессорларда).
Аурупа комиссиясенең таләрләре буенча Аурупадагы сатулар өчен махсус юрама да чыгарылырга тиеш иде. Ул «Е» («Windows 7 Е») индексы белән — аңарда Internet Explorer гизгече булмаска тиеш иде, ләкин ул сатудан чыгарылды.
Сатудан чыгаруның төп сәбәбе булып кайбер партнёрларның һәм OEM-җитештерүчеләрнең башлангыч җиһазландыруда ук гизгечнең булмавы белән гауга чыгаруы булды. Баштан ук «Е» индексы белән сорау бирүчеләргә яңартулар алу яисә 2009 елның 1 сентябреннән тулы юраманы алырга мөмкинчелек бирелде.Ләкин шулай да кермә гизгеч — Internet Explorer киләсе биш елда опциональ гизгеч белән алыштыру күздә тотыла. Хәзергесе вакытта әлеге сорау Аурокомиссия белән килешенә.
Барлык редакцияләр дә,Башлангычтан аермалы буларак, 32-битлы һәм 64-битлы юрамалар да киләләр.32-битлы юрамалар өчен максималь оператив хәтер 4 Гб белән чикләнгән, Башлангыч редакция 2 Гб'ка кадәр алып тора. Ләкин шулай да чынбарлыкта бу саннар азрәк, аппарат чикләүләр аркасында PAE режимының функцияләрен куярга мөмкин түгел. Тагын да күбрәк хәтер күләме 64-битлы юрамал өченкулланыла. Алар 8 Гб («Өйдәге төп»), 16 Гб («Өйдәге киңәйтелгән»), алардан олыраклары 192 Гб оператив хәтер алып торырга мөмкиннәр.
Бушлай 90-көнлек юрама Windows 7 Корпоратив ИТ-белгечләр өчен бирелә, бу күбесенчә оешмалар өчен кирәк.


== Искәрмәләр ==


== Сылтамалар ==
Windows 7 Тел интерфейсы пакеты
Майкрософт йөкләү үзәге
Майкрософт Windows 7'нең рәсми сәхифәсе(рус.)
Уйлап табучыларның рәсми блогы(рус.)
Майкрософт Windows 7'нең рәсми форумы(рус.)
Майкрософт Кибете(рус.)
CIO өчен сорау алу(рус.)"
Windows 8,https://tt.wikipedia.org/wiki/Windows_8,"Windows 8 (МФА: [ˈwɪn.doʊz eɪt]) — хәзерге вакытта ясалучы операцион системаның шартлы исеме. Әлеге ОС Microsoft Windows ОС гаиләсенә керә һәм Microsoft транснациональ корпорациясе тарафыннан ясала.

13 сентябрь, 2011 ел — Developer Preview юрамасына чыгарыла. Windows 8 бүгенгесе вакытата киң таралыш алган Windows 7 ОС’ның дәвамчысы булып тора. Ләкин анардан аермалы буларак уү өчен ике бизәлешне ала: сенсорлы экраннар өчен ясалган яңа Metro-бизәлеш һәм элеккеге юрамаларда кулланылган Windows Aero бизәлеше. Шулай ук Intel һәм AMD тарафыннан чыгарылучы x86-64 процессорлары белән беррәттән ул ARM архитектурасында да эшләүне тәэмин итәчәк.
29 февраль, 2012 ел — Mobile World Congress конференциясе чараланрында Windows 8’нең беренче бета-юрамасы (Consumer Preview) тәкъдим ителә.
14 март, 2012 ел — Windows 8’нең Татар телендәге версия тәкъдим ителә.


== Система сораулары ==


== Логотип ==
2012 елның 18 февралендә Microsoft корпорациясе үзенең яңа Windows өчен яңа логотип чыгаруын дәлилли. Тышкы күренеше буенча логотип тулысынча яңартылачак һәм үзе белән компаниянең яңа бизәлешкә юл алун курсәтәчәк. Элеккеге байрак формасындагы логотип дүрт панелле тәрәзә формасын алды, ул бары тик бер төле генә булачак һәм кулланучының нинди бизәлеш алуыннан үзенең төсен алмаштырачак.


== Искәрмәләр =="
Windows Vista,https://tt.wikipedia.org/wiki/Windows_Vista,"Windows Vista — Microsoft Windows NT гаиләсенең файдаланучы персональ компьютерында куллана торган операцион система.
Камилләштерү чорында әлеге операцион система «Longhorn» исеме белән билгеләнгән.
Windows NT продукция линейкасында Windows Vista 6.0 юрама номерын йөртә (Windows 2000 — 5.0, Windows XP — 5.1, Windows Server 2003 — 5.2).
Кайчакта «Windows Vista»-ны билгеләү өчен «WinVI» кыскартмасын кулланалар.
«WinVI» үзендә «Vista» исеме белән аның Рим цифрлары белән язылган юрама номерын (6.0) берләштерә.


== Сылтамалар ==
Windows Vista өчен тел интерфейсы пакеты
Майкрософт йөкләү үзәге"
Windows XP,https://tt.wikipedia.org/wiki/Windows_XP,"Windows XP (ясаудагы кодлы исеме — Whistler; өчке юрама — Windows NT 5.1) — Microsoft корпорациясенең Windows NT гаиләсенә керүче операцион система. Ул 2001 елның 25 октябрендә чыкты һәм Windows 2000 Professional юрамасының варисы булып тора. XP исеме исә ингл. experience - тәҗрибә дигәнне аңлата.
Алдагы Windows 2000 системасыннан аермалы буларак, Windows XP бары тик кулланучы системасы буларак кына кулланыла. Аның сервер аналогы буларак Windows Server 2003 тора. Ләкин Windows Server 2003 Windows XP базасында төзелгән булсада, аның барлык кулланучы интерфейсын үз өченә алып, Windows Server 2003 баребер яңартылган яңа NT 5.2 юрамалы төшне үз өченә ала. Бу төш соңрак Windows XP Professional x64 Edition юрамасында да күренә, моның нәтиҗәсендә әлеге юрама Windows Server 2003 белән үсеше «параллель» үсештә барган дип тә әйтергә мөмкин.
2009 елның 14 апреленнән башлап Microsoft Windows XP'га карата бушлай ярдәм күрсәтүне туктата, хәзер Windows XP'ның барлык кулланучылары Microsoft ка бушлай ярдәм сорап мәрәҗәгать итә алмыйлар. Хәзер алар «киңәйтелгән ярдәм» күрсәтелә — болар димәк барсыда түләүле. Киңәйтелгән ярдәм 2014 елның 8 апреленә кадәр күрсәтелә.
2010 елның декабренә карата Windows XP — дөньядагы иң киң кулланучы операцион система була, ул сәүдә өлешендә 47,2 % тәшкил итә. Бу күрсәткечнең максимумы 76,1 % була һәм ул 2007 елның гыйнварында барлыкка килә.


== Кулланучының график интерфейсы ==

Windows Explorer'да аермалау үтә күренмәле зәңгәр турыпочмаклык белән башкарыла.
Эш өстәлендә ярлыктан шәүлә төшә
Ярдәмче панель юлкүрсәткечендә урнаштырылган («common tasks»).
Билгеләү панелен блоклау ярдәмчесе задач һәм ялгыш үзгәртүдән саклаучы панелләр.
«Башлау» сайлагында төсле аерамалау, шуның нигезендә яңа урнаштырылган программаларны карарга мөмкин.
Сайлак шәүлә җибәрә (Windows 2000 моны бары тик «тычкан» гына башкара иде)


== Операцион системаның система сораулары ==
Windows XP Home и Professional editions операцион системаларының система сораулары:

Боларга өстәмә буларак Service Pack 2'не урнаштыру өчен каты дискта 1,8 ГБ буш урын кирәк.


== Windows XP'га карата критика ==
Үзен тиз эшчәнлеге белән ул Windows Vista һәм Windows 7'дән узуына карамастан, Windows XP'нең (SP1, SP2, SP3) бик зур кимчелекләре дә бар:

Урнаштыру барышында кулланучыга идарәче хокуклары белән хисап язмасы теркәргә һәм шуның белән эшләргә тәкъдим ителә, шуның нәтиҗәсендә ул вирусларга бик бирешүчән булып тора.


== Искәрмәләр ==


== Моны да карагыз ==
nLite
Luna


== Сылтамалар ==
Windows XP'ның Татар телле интерфейс пакеты
Windows XP'ның өй бите (рус.)
Windows XPне чын булуын тикшерү
Майкрософт яңарттыру үзәге(рус.)
Майкрософт йөкләү үзәге
Windows XP — Ярдәмлек(рус.)
Кулланма — Windows(рус.)"
Мой Мир@mail.ru,https://tt.wikipedia.org/wiki/%D0%9C%D0%BE%D0%B9_%D0%9C%D0%B8%D1%80@mail.ru,"Мой мир@mail.ru —  Социаль челәртәрләр  рәтенә керүче урыс телле сайт. Mail.ru сәхифәсенең гомуми порталлар эшчәнлеген үз өченә ала. «Минем дөнья» (рус. «Мой мир») бүгенгесе көндә 40 млн кулланучы теркәлгән


=== Искәрмәләр ===


== Моны да кара ==
Facebook
Одноклассники.ru


== Сылтамалар ==
Рәсми сәхифә"
